종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,BPS,주당배당금,배당수익률,PER,PBR,PCR,PSR
186230,그린플러스,코스닥,금속,13850,50,133067226700,2021-01-11,-,13850,337,3824,0,0,52.26611648,3.49372436363636,,2.67756744262295
072870,메가스터디,코스닥,출판·매체복제,11150,-350,132918692850,2021-01-11,-,11150,1069,22365,450,4.04,10.5599046259843,0.450641091229839,8.07896317771084,0.956567680099857
024810,이화전기,코스닥,IT H/W,185,-11,132887725920,2021-01-11,-,185,,292,0,0,1357.60974048,0.647714570839695,9.23544041142857,2.39015799380282
080000,에스엔유,코스닥,기계·장비,3865,-115,132657892550,2021-01-11,-,3865,226,3362,0,0,17.4065983571429,1.16144547097054,47.8681454821429,2.08446045645412
109740,디에스케이,코스닥,기계·장비,6500,-150,132305959500,2021-01-11,-,6500,308,5531,0,0,21.37250115,1.05753796592179,,1.73215042
067390,아스트,코스닥,운송장비·부품,5150,-290,132250207800,2021-01-11,-,5150,,7376,0,0,,0.618148431911967,6.29991462616822,0.932352510373444
317240,TS트릴리온,코스닥,화학,2620,-115,132190818820,2021-01-11,-,2620,,,,,44.2317879766667,10.8766691745902,28.2330561553192,1.88220374368794
290380,대유,코스닥,화학,14600,1200,132165040000,2021-01-11,-,14600,543,6992,250,1.71,26.89,1.98780979462875,20.9713933333333,4.23664511784512
089140,넥스턴,코스닥,비금속,11150,-100,132088698000,2021-01-11,-,11150,539,8455,100,0.9,20.69,1.40692203592814,52.21244,4.35103666666667
224110,에이텍티앤,코스닥,IT H/W,24700,-850,1.31898e+11,2021-01-11,-,24700,480,9164,0,0,52.332,1.57058823529412,5.89324324324324,1.022109375
117670,알파홀딩스,코스닥,IT H/W,6330,480,131675995350,2021-01-11,-,6330,,3815,0,0,,2.01028820487805,,1.68897164754098
096630,에스코넥,코스닥,IT H/W,2010,-75,131184105240,2021-01-11,-,2010,,1383,0,0,,1.46383735448578,10.5350184409449,0.525716047937132
260660,알리코제약,코스닥,제약,13350,-500,131118026250,2021-01-11,-,13350,1007,6969,200,1.5,13.26,1.91416505960729,10.4183182251908,1.17858349525043
200470,에이팩트,코스닥,IT H/W,7460,-230,130950452800,2021-01-11,-,7460,239,3459,0,0,31.21,2.20360859308073,8.30801500621118,2.85809917948718
054800,아이디스홀딩스,코스닥,기타서비스,12550,-250,129864337800,2021-01-11,-,12550,,20285,200,1.59,,0.212395121531722,1.28711025958702,0.25777690705002
069510,에스텍,코스닥,일반전기전자,11900,1050,1.29829e+11,2021-01-11,-,11900,2045,14115,600,5.04,7.54819767441861,0.843045454545455,5.5960775862069,0.384109467455621
027710,팜스토리,코스닥,음식료·담배,1165,-50,129800339000,2021-01-11,-,1165,,1454,25,2.15,,0.778398981645944,4.67870419928826,0.135426028018129
182360,큐브엔터,코스닥,오락·문화,3755,-5,129618236690,2021-01-11,-,3755,37,663,0,0,122.88706328,6.98221950454545,,4.1237269557047
090740,아이엠이연이,코스닥,IT H/W,6840,-1160,129266088840,2021-01-11,-,6840,509,4372,50,0.73,19.634118553125,1.22354779688413,7.09934230169492,0.397527234229674
041920,메디아나,코스닥,의료·정밀기기,14900,-850,128892390400,2021-01-11,-,14900,786,6582,0,0,19.3022261492537,2.27284560984183,10.6004028852459,2.67200238016529
094860,코닉글로리,코스닥,IT S/W & SVC,2545,35,128885404275,2021-01-11,-,2545,,214,0,0,,11.6524859791667,74.0275579852941,11.1368892544248
051360,토비스,코스닥,IT H/W,7700,-450,128721346600,2021-01-11,-,7700,1420,11606,240,3.12,5.87744527873303,0.669199076043277,4.67235757769784,0.3100776812127
066620,국보디자인,코스닥,건설,17100,-450,1.2825e+11,2021-01-11,-,17100,2293,16449,300,1.75,8.04245283018868,1.0362641815235,21.6737288135593,0.475371747211896
241710,코스메카코리아,코스닥,화학,12000,-100,1.2816e+11,2021-01-11,-,12000,456,11958,0,0,26.3730612244898,0.749582366589327,6.66123711340206,0.372414985590778
261200,덴티스,코스닥,의료·정밀기기,1735,-55,128024700955,2021-01-11,-,1735,,,0,0,424.28935475,3.6576668512931,27.671044875,2.10739745736755
089790,제이티,코스닥,IT H/W,12400,400,127912361200,2021-01-11,-,12400,380,2588,0,0,33.1182259473684,4.71345537827715,14.8057951294118,2.96814289150943
036560,영풍정밀,코스닥,기계·장비,8120,-30,1.2789e+11,2021-01-11,-,8120,799,18057,300,3.69,10.16,0.444699367088608,7.227,1.6863
068940,아이씨케이,코스닥,IT H/W,3740,-250,127598410280,2021-01-11,-,3740,,475,0,0,,8.86356206689189,655.90359295,5.31096026680162
127120,디엔에이링크,코스닥,기타서비스,7740,-650,126887176080,2021-01-11,-,7740,,815,0,0,,13.5374714350515,,8.41753031538462
204620,글로벌텍스프리,코스닥,금융,3265,10,126666781835,2021-01-11,-,3265,163,1953,0,0,21.6718790275862,1.72423728888889,13.5157955225806,2.10195482207358
045340,토탈소프트,코스닥,IT S/W & SVC,14800,-500,126658992000,2021-01-11,-,14800,301,1313,0,0,49.17,12.0729492857143,225.36172,11.4590705084746
090710,휴림로봇,코스닥,기계·장비,1525,-120,126649944600,2021-01-11,-,1525,,346,0,0,,4.91500321052632,82.3985832352941,7.9589540625
109960,에이프로젠 H&G,코스닥,유통,705,-23,125980127985,2021-01-11,-,705,,1178,0,0,,0.599619838100904,125.980127985,5.75251725958904
225220,제놀루션,코스닥,제약,26250,-1300,125569237500,2021-01-11,-,26250,,680,0,0,,47.0999630769231,,30.614976
119830,아이텍,코스닥,IT H/W,8750,-240,124765550000,2021-01-11,-,8750,,5276,0,0,,2.46851986007984,12.1247887245098,2.63133712744681
105740,디케이락,코스닥,기계·장비,14750,-600,124636202000,2021-01-11,-,14750,1029,10995,200,1.36,14.33,1.33706896017223,42.8323125517241,1.66953906451613
067570,엔브이에이치코리아,코스닥,운송장비·부품,4200,245,124285497000,2021-01-11,-,4200,364,4904,50,1.19,12.5078678865979,0.663347832148715,6.93293248571429,0.146830834442696
039290,인포뱅크,코스닥,통신방송서비스,14200,-1100,123454487600,2021-01-11,-,14200,99,6029,10,0.07,159.75184575,2.29858770863309,42.6004922,1.06946842343096
263600,덕우전자,코스닥,일반전기전자,7720,-50,122981993200,2021-01-11,-,7720,556,5581,140,1.81,13.7466045842697,1.37466045842697,6.54250164705882,0.94547744049459
046120,오르비텍,코스닥,기타서비스,5160,-80,122759356680,2021-01-11,-,5160,43,2877,0,0,119.90448792,1.74279778953488,,1.60086098691589
057030,YBM넷,코스닥,기타서비스,7510,-380,122508354470,2021-01-11,-,7510,110,2583,0,0,69.4195883444444,2.96805840902613,15.8171213949367,2.07912244625624
083640,인콘,코스닥,IT H/W,2880,-140,122334575040,2021-01-11,-,2880,,1778,0,0,,2.11256700026596,,3.86846684464286
054090,삼진엘앤디,코스닥,IT H/W,4880,415,121801052160,2021-01-11,-,4880,24,3698,75,1.54,185.9462784,1.20483549719222,6.19820928,0.483395871057192
007330,푸른저축은행,코스닥,금융,8070,-100,121718196000,2021-01-11,-,8070,2008,17594,550,6.82,4.02,0.456916774679729,,
063170,서울옥션,코스닥,유통,7190,-500,121636825000,2021-01-11,-,7190,,4052,0,0,,1.7780637755102,,2.70454933481153
060850,영림원소프트랩,코스닥,IT S/W & SVC,14950,150,121558450000,2021-01-11,-,14950,714,1578,25,0.17,28.1748604651163,11.9952376237624,20.8882586206897,3.18820789473684
079810,디이엔티,코스닥,기계·장비,9320,-360,121503525880,2021-01-11,-,9320,,1469,0,0,,6.65528050607735,,4.05591168888889
083550,케이엠,코스닥,섬유·의류,11800,-600,121327930400,2021-01-11,-,11800,666,7816,50,0.42,19.1619612727273,1.49844720853081,16.2139672307692,0.991135927899687
015710,코콤,코스닥,IT H/W,6920,-180,121311060000,2021-01-11,-,6920,495,6725,160,2.31,14.9223036585366,1.03785318066158,8.10350264900662,0.91383786407767
018310,삼목에스폼,코스닥,금속,8250,-430,1.21275e+11,2021-01-11,-,8250,1112,23287,100,1.21,7.42,0.361165644171779,2.93650831353919,0.857330097087379
004650,창해에탄올,코스닥,음식료·담배,13150,-400,120860137750,2021-01-11,-,13150,2729,13530,600,4.56,5.66914401869159,0.956779826498423,4.83345346613546,0.64772921516284
065500,오리엔트정공,코스닥,운송장비·부품,1030,-105,120730998860,2021-01-11,-,1030,,424,0,0,,2.59117580132827,35.9355170342105,1.40344259743063
264660,씨앤지하이테크,코스닥,IT H/W,14350,-150,120618638000,2021-01-11,-,14350,1432,8019,150,1.05,10.02,1.7334743620178,4.4593958778626,0.907113136645963
038070,서린바이오,코스닥,유통,15050,-1250,120410173800,2021-01-11,-,15050,1107,7213,100,0.66,13.619128247191,1.97732857096248,16.6041426575343,2.2281294375
137940,넥스트아이,코스닥,의료·정밀기기,1560,-60,120301229880,2021-01-11,-,1560,,1028,0,0,,1.05784920067024,,1.34515142676136
007720,대명소노시즌,코스닥,유통,1190,-15,119952535500,2021-01-11,-,1190,633,1643,0,0,2.0302284992163,0.782177404891304,7.94653854294479,0.592536954483074
305090,마이크로디지탈,코스닥,의료·정밀기기,16500,-850,119816400000,2021-01-11,-,16500,,2453,0,0,,6.48648539325843,,29.6049846153846
058630,엠게임,코스닥,IT S/W & SVC,6130,-360,119803966010,2021-01-11,-,6130,406,2050,0,0,14.6207991227848,2.88760782675,14.6207991227848,3.07192321994681
042520,한스바이오메드,코스닥,제약,11800,-550,119215175800,2021-01-11,-,11800,1012,7562,120,1.02,11.66,1.56,,
044960,이글벳,코스닥,유통,9420,-340,119086537860,2021-01-11,-,9420,100,2811,20,0.21,94.2,3.29045067380282,43.2633329333333,3.39566857325581
140070,서플러스글로벌,코스닥,유통,3210,-115,118731480000,2021-01-11,-,3210,44,3336,0,0,76.4033375,0.97796272,29.1060333333333,1.10829864007253
111870,삼본전자,코스닥,일반전기전자,1230,-60,118721844750,2021-01-11,-,1230,,1856,0,0,,0.89024984223301,6.58588142955801,3.23047300474255
078140,대봉엘에스,코스닥,제약,10700,-400,118626395300,2021-01-11,-,10700,517,7289,50,0.47,20.6171469122807,1.3841900753828,19.5862895666667,1.69090269640288
211270,AP위성,코스닥,IT H/W,7900,-200,118616951600,2021-01-11,-,7900,51,5479,70,0.89,154.9,1.45951922235723,16.9180890140845,2.62841207877462
131400,액트,코스닥,IT H/W,5180,220,118575613100,2021-01-11,-,5180,,2215,0,0,,2.45756673593074,31.5387731111111,2.1667859389313
046940,우원개발,코스닥,건설,6560,-100,118567736000,2021-01-11,-,6560,818,4666,0,0,8.46033404255319,1.43378257211538,,0.411063783597519
099750,이지케어텍,코스닥,IT S/W & SVC,18550,-300,118460300000,2021-01-11,-,18550,,6500,86,0.46,,2.85,,
217820,엔에스,코스닥,기계·장비,10950,-350,117927349950,2021-01-11,-,10950,693,3288,80,0.73,27.8006495581395,3.71250910248447,79.6951954,1.83629482488479
024950,삼천리자전거,코스닥,유통,8880,-100,117869363760,2021-01-11,-,8880,,5991,0,0,,1.50767799132075,28.53819055,1.37612399896671
052670,제일바이오,코스닥,제약,7840,150,1.176e+11,2021-01-11,-,7840,152,2108,0,0,51.58,3.64082278481013,23.01,5.00217391304348
042510,라온시큐어,코스닥,IT S/W & SVC,3330,-90,117533428920,2021-01-11,-,3330,66,682,0,0,58.400492152381,5.35550364716157,34.0669537555556,4.03424452368421
043220,에이치엘비파워,코스닥,기계·장비,1285,-25,117083259445,2021-01-11,-,1285,15,425,0,0,129.080117416667,3.34789929899135,18.1518915117188,2.72065821252927
083500,에프엔에스테크,코스닥,기계·장비,13950,100,116980821900,2021-01-11,-,13950,202,6180,0,0,83.2582398571429,2.53946701089325,29.8875732820513,3.41822685630499
158430,아톤,코스닥,IT S/W & SVC,26800,-500,116675863600,2021-01-11,-,26800,,10518,0,0,,2.52620791214751,55.456278452381,3.58332876153846
053160,프리엠스,코스닥,일반전기전자,19400,-350,1.164e+11,2021-01-11,-,19400,102,7582,50,0.26,199.8,2.1956043956044,166.5,5.42934782608696
060240,룽투코리아,코스닥,IT S/W & SVC,4570,-180,116211827880,2021-01-11,-,4570,67,2898,0,0,71.51986125,1.55266998643148,,3.80172019933555
056080,유진로봇,코스닥,기계·장비,3095,-60,116100110440,2021-01-11,-,3095,,1385,0,0,,2.35289939483101,,1.62793451939477
013310,아진산업,코스닥,운송장비·부품,3050,-105,115971937300,2021-01-11,-,3050,421,5499,0,0,8.40376357246377,0.57611493939394,1.87961000486224,0.263094231624319
095910,에스에너지,코스닥,IT H/W,7850,-300,115726128700,2021-01-11,-,7850,,7431,50,0.64,,0.954270871885522,,0.522671182941448
347770,핌스,코스닥,IT H/W,15900,-400,115512593700,2021-01-11,-,15900,1043,2593,0,0,21.2004245727273,7.82566007718121,23.32046703,3.08471786111111
060230,이그잭스,코스닥,IT H/W,1495,-95,115361041120,2021-01-11,-,1495,,769,0,0,,2.06941362909091,13.2346220465116,3.08449185907859
005710,대원산업,코스닥,운송장비·부품,5750,70,115216200000,2021-01-11,-,5750,1950,15540,125,2.17,2.92108235294118,0.366776878612717,3.23553314447592,0.17279019667171
021080,에이티넘인베스트,코스닥,금융,2400,-215,1.152e+11,2021-01-11,-,2400,141,1660,50,2.08,17.02,1.38820577164366,25.7302325581395,
299910,베스파,코스닥,IT S/W & SVC,14250,-1150,115021554000,2021-01-11,-,14250,,10465,0,0,,1.44888712322275,,1.21556732803181
106520,디지탈옵틱,코스닥,의료·정밀기기,1105,15,114660763685,2021-01-11,-,1105,,637,0,0,,2.69201125557809,132.7161549,1.76249873705179
263800,데이타솔루션,코스닥,IT H/W,7210,-90,114340361800,2021-01-11,-,7210,,1623,0,0,,4.4788098984375,14.332191675,1.13297957905138
007680,대원,코스닥,건설,9530,-250,113936953770,2021-01-11,-,9530,845,25261,250,2.62,12.3914076774194,0.384005636121293,,0.463556280772325
038870,에코바이오,코스닥,기타서비스,9810,-190,113903851140,2021-01-11,-,9810,620,5355,0,0,16.7623504929577,1.92889284440843,2.09161139718805,6.87934615606936
297890,엘이티,코스닥,기계·장비,16000,-1300,113751200000,2021-01-11,-,16000,1557,4594,0,0,15.3717837837838,3.75416501650165,11.1520784313726,2.4253987206823
066130,하츠,코스닥,일반전기전자,8880,430,1.13664e+11,2021-01-11,-,8880,194,6471,30,0.34,45.77,1.38357487922705,14.32,1.02012466607302
089530,에이티세미콘,코스닥,IT H/W,898,-5,113575279176,2021-01-11,-,898,,444,0,0,,2.87282351509138,6.62826148361446,0.858931620827479
064800,젬백스링크,코스닥,유통,1445,-45,113526835380,2021-01-11,-,1445,54,1839,10,0.69,34.1990059764706,0.876897589140271,,1.2226773955836
005990,매일홀딩스,코스닥,음식료·담배,8260,-200,113313191040,2021-01-11,-,8260,1728,21233,140,1.69,5.03206814867257,0.198195782781457,1.13271653545817,0.0714890244908222
013990,아가방컴퍼니,코스닥,유통,3440,-60,113133123840,2021-01-11,-,3440,,4106,0,0,,0.845331480888889,,0.850370714754098
038680,에스넷,코스닥,IT S/W & SVC,7030,-200,113008761450,2021-01-11,-,7030,408,4474,120,1.71,18.4469680327869,1.43528705357143,,0.355197301136364
001840,이화공영,코스닥,건설,5700,-80,112892832000,2021-01-11,-,5700,14,2157,10,0.18,407.14,2.67169034192038,,0.824285965317919
060370,KT서브마린,코스닥,건설,5140,-260,1.12566e+11,2021-01-11,-,5140,24,4680,30,0.58,214.17,1.15375609756098,6.57,2.14239130434783
014940,오리엔탈정공,코스닥,기계·장비,2465,-105,112339074365,2021-01-11,-,2465,77,689,0,0,32.29219408,3.59944838471338,9.74333442068965,0.868736966026134
090470,제이스텍,코스닥,IT H/W,7690,-190,112257143520,2021-01-11,-,7690,108,8904,50,0.65,69.8870058,0.862802540740741,,0.881160041607565
026150,특수건설,코스닥,건설,7150,-50,111723940900,2021-01-11,-,7150,52,5689,0,0,139.264282975,1.28799336855491,6.22410203240223,0.576663697619048
164060,이루다,코스닥,의료·정밀기기,14250,-500,111072480000,2021-01-11,-,14250,505,2456,0,0,28.22,7.57653034965035,108.344384,5.06282168224299
036710,심텍홀딩스,코스닥,IT H/W,2725,0,110808252775,2021-01-11,-,2725,,2910,10,0.37,,0.591729726808855,,0.109555478761372
094840,슈프리마에이치큐,코스닥,IT S/W & SVC,10550,350,110477912000,2021-01-11,-,10550,821,13936,0,0,14.006086,0.684475797189982,26.6782590476191,4.27666748091603
072470,우리산업홀딩스,코스닥,운송장비·부품,5830,-180,110113198030,2021-01-11,-,5830,10,6836,25,0.43,543.01105375,0.488758824257426,4.19313555019305,0.287155501718667
150840,인트로메딕,코스닥,의료·정밀기기,3505,0,109949838130,2021-01-11,-,3505,,598,0,0,,6.42185419056604,,11.6031229125
192250,케이사인,코스닥,IT S/W & SVC,1555,-65,109893804635,2021-01-11,-,1555,56,841,0,0,30.178536772973,1.9868431683274,19.2518251827586,4.29463792538462
036670,KCI,코스닥,화학,9700,-230,1.09319e+11,2021-01-11,-,9700,1061,5775,200,2.06,9.14,1.67924731182796,7.86467625899281,1.57067528735632
024060,흥구석유,코스닥,유통,7270,-240,1.0905e+11,2021-01-11,-,7270,570,5133,150,2.06,12.75,1.43961038961039,158.357142857143,0.735567352355674
014570,고려제약,코스닥,제약,9900,-250,1.089e+11,2021-01-11,-,9900,357,5914,100,1.01,27.73,1.66184615384615,17.4225806451613,1.94630630630631
104620,노랑풍선,코스닥,기타서비스,22800,-400,108656820000,2021-01-11,-,22800,,11795,200,0.88,,2.02667322064057,17.79672421875,1.4830603515625
048910,대원미디어,코스닥,유통,8630,-160,108556303980,2021-01-11,-,8630,90,6244,0,0,99.2593193454545,1.07890564505929,47.4718483826087,0.570157970130548
057540,옴니시스템,코스닥,의료·정밀기기,2330,-100,108226997150,2021-01-11,-,2330,463,2326,0,0,5.7814622712766,1.13338363607925,,1.15629245425532
290740,액트로,코스닥,IT H/W,10750,-650,108198868250,2021-01-11,-,10750,1484,7578,200,1.86,7.30747373972603,1.40380416578947,4.65891338864629,0.989694959183673
250000,보라티알,코스닥,유통,16000,-1350,108011728000,2021-01-11,-,16000,503,8180,150,0.94,32.3216913333333,1.93227502536232,50.7912292380952,2.27909361965812
053450,세코닉스,코스닥,의료·정밀기기,8460,1100,107798834340,2021-01-11,-,8460,,9257,50,0.59,,0.977351754803294,4.64454551304348,0.231121909995673
036010,아비코전자,코스닥,일반전기전자,8100,-40,107672765400,2021-01-11,-,8100,,7706,70,0.86,,1.05019371152344,17.92330601,0.872180341119222
053590,한국테크놀로지,코스닥,운송장비·부품,1015,-15,107612916670,2021-01-11,-,1015,,343,0,0,,3.0466258045977,,0.490391202590194
277880,티에스아이,코스닥,기계·장비,11600,-800,107498534000,2021-01-11,-,11600,,3131,0,0,,4.53782284090909,219.6306255,1.80320710591133
032860,글로스퍼랩스,코스닥,기타서비스,12200,-700,107373456600,2021-01-11,-,12200,,2840,0,0,,5.33985665311005,,1.57854319731259
033130,디지틀조선,코스닥,IT S/W & SVC,2885,-155,107077545295,2021-01-11,-,2885,92,2070,30,1.04,31.602558225,1.39002196591203,17.9081163275,3.17895556109467
306620,네온테크,코스닥,기계·장비,2875,5,106971913250,2021-01-11,-,2875,4,1822,0,0,120.9247715,6.40189966764706,22.2106723163265,3.80532497727273
043290,케이맥,코스닥,기계·장비,2875,-115,106838711625,2021-01-11,-,2875,,1236,0,0,,2.47068937142857,,1.72948256
020710,시공테크,코스닥,기타서비스,5320,-80,106655200400,2021-01-11,-,5320,786,5404,80,1.5,6.94472163398693,0.98111025854109,7.27768773972603,0.886930225375626
223250,드림씨아이에스,코스닥,기타서비스,19150,-1450,106586410500,2021-01-11,-,19150,1032,2671,0,0,18.56,10.0675161214953,25.0517261627907,4.874317760181
042500,링네트,코스닥,IT S/W & SVC,6980,-630,106213808440,2021-01-11,-,6980,571,3814,0,0,15.2691244114286,1.84282536,,0.810340188627748
224060,코디엠,코스닥,IT H/W,403,-23,106083210922,2021-01-11,-,403,41,448,0,0,17.4338433927869,1.47703395411111,,9.01241056745763
040160,누리텔레콤,코스닥,IT S/W & SVC,8760,-330,105606486600,2021-01-11,-,8760,761,5666,50,0.57,12.1638993595506,1.58504691508053,6.60114050609756,0.731972307640298
035620,바른손이앤에이,코스닥,오락·문화,1430,-50,105088559290,2021-01-11,-,1430,,1079,0,0,,1.46977006,,6.13845142705882
238200,비피도,코스닥,음식료·담배,25650,-700,104908500000,2021-01-11,-,25650,387,11319,0,0,63.395,2.19075593952484,39.0123076923077,7.80246153846154
065710,서호전기,코스닥,일반전기전자,20300,-600,1.04545e+11,2021-01-11,-,20300,2978,14529,1200,5.91,6.74885620915033,1.37676666666667,172.095833333333,1.59102465331279
006140,피제이전자,코스닥,의료·정밀기기,6960,0,1.044e+11,2021-01-11,-,6960,326,7136,140,2.01,21.35,0.981308411214953,17.5,1.05740181268882
229000,젠큐릭스,코스닥,제약,16300,-450,104302053700,2021-01-11,-,16300,,29,0,0,,518.310819,,1036.621638
119850,지엔씨에너지,코스닥,일반전기전자,6390,-130,104130340920,2021-01-11,-,6390,422,4944,50,0.78,16.0769288179104,1.15823035569892,1077.1542308,0.640020339156269
214270,퓨쳐스트림네트웍스,코스닥,출판·매체복제,1030,-25,103902502480,2021-01-11,-,1030,36,588,0,0,31.1799213090909,1.52888172838039,11.6924704909091,0.707659837138927
088390,이녹스,코스닥,운송장비·부품,11100,-900,103794368400,2021-01-11,-,11100,,12820,0,0,,0.795285359267735,32.5818470625,2.51233519518072
092600,앤씨앤,코스닥,IT H/W,4940,220,103480650000,2021-01-11,-,4940,,2028,0,0,,2.30829247572816,,1.21148598726115
056700,신화인터텍,코스닥,IT H/W,3550,265,103429573050,2021-01-11,-,3550,327,3315,50,1.41,12.2674067368421,1.20642198757764,3.44793976331361,0.45809891509434
009300,삼아제약,코스닥,제약,16200,-900,1.03194e+11,2021-01-11,-,16200,1671,26397,300,1.85,10.0858333333333,0.611989886972041,7.79359848484849,1.43680865921788
237820,플레이디,코스닥,기타서비스,8040,-180,103130205600,2021-01-11,-,8040,730,4477,220,2.74,11.01,2.5559028960396,20.6516954,2.67509007772021
043200,파루,코스닥,IT H/W,2655,-85,102975361785,2021-01-11,-,2655,13,1267,0,0,257.4384044625,2.25823161809211,,1.93927235
006050,국영지앤엠,코스닥,비금속,2950,-145,102940966850,2021-01-11,-,2950,32,1514,15,0.51,92.19,1.92650820729167,,1.39341963486301
307930,컴퍼니케이,코스닥,금융,6590,-140,102869900000,2021-01-11,-,6590,604,3280,160,2.43,10.91,2.00612890625,,
208140,정다운,코스닥,음식료·담배,3150,-160,102468945600,2021-01-11,-,3150,37,2108,0,0,115.119432711111,2.04354022564103,60.9455820235294,0.823588946263911
024910,경창산업,코스닥,운송장비·부품,2845,-70,101905069225,2021-01-11,-,2845,,2134,0,0,,1.10093045670996,2.71269264533333,0.19146616638434
234300,에스트래픽,코스닥,IT S/W & SVC,4890,-120,101839922400,2021-01-11,-,4890,,1967,0,0,,3.19024935031847,13.3565106133333,1.25688619322459
022220,정산애강,코스닥,화학,1965,25,101776347735,2021-01-11,-,1965,222,1603,0,0,8.71500090130435,1.20750012487952,6.55049087352941,1.4036766157563
289010,아이스크림에듀,코스닥,출판·매체복제,7900,-210,101625892300,2021-01-11,-,7900,417,5793,100,1.27,18.94,1.37101280241611,12.0165239741176,0.959966670864662
241520,DSC인베스트먼트,코스닥,금융,5480,-340,101592782920,2021-01-11,-,5480,348,2004,0,0,16.5952420887097,2.79593752581522,44.7350004130435,
049480,오픈베이스,코스닥,IT S/W & SVC,3230,-85,101494297090,2021-01-11,-,3230,51,2062,15,0.46,63.924910415625,1.39726580143443,9.21440150135135,0.649808492153748
056360,코위버,코스닥,IT H/W,10350,-250,101396880000,2021-01-11,-,10350,2208,12111,200,1.93,5.11240776699029,0.887989881956155,32.911125,0.931172413793103
019770,서연탑메탈,코스닥,기계·장비,8700,-660,1.01355e+11,2021-01-11,-,8700,,5618,60,0.69,,1.51276119402985,,0.634658735128366
033830,티비씨,코스닥,통신방송서비스,1010,-80,1.01e+11,2021-01-11,-,1010,59,1107,16,1.58,18.0357142857143,0.912375790424571,56.1111111111111,2.04868154158215
124500,아이티센,코스닥,IT S/W & SVC,5070,-170,100930178310,2021-01-11,-,5070,21,1882,0,0,336.4339277,0.612812254462659,14.0180803208333,0.0654370969333506
242040,나무기술,코스닥,출판·매체복제,3110,-80,100766052600,2021-01-11,-,3110,131,592,0,0,28.0497142285714,5.42397788950276,,1.15907910035419
069920,아이에스이커머스,코스닥,유통,3900,-60,100722811800,2021-01-11,-,3900,,1949,0,0,,1.87828087272727,116.218629,2.57548208310249
327260,메탈라이프,코스닥,기타제조,28000,-1100,100704464000,2021-01-11,-,28000,453,7414,0,0,61.81,4.07240119844358,1046.607108,6.4605377037037
256150,한독크린텍,코스닥,기계·장비,24600,-650,100638600000,2021-01-11,-,24600,1601,7753,200,0.81,15.37,3.30426923076923,19.4515471698113,2.13002479338843
052790,액토즈소프트,코스닥,IT S/W & SVC,8850,-410,100276146300,2021-01-11,-,8850,1897,10423,0,0,5.00618092403846,0.881698249110923,6.59041539367089,1.66074263508772
150900,파수,코스닥,IT S/W & SVC,8990,-220,100266306070,2021-01-11,-,8990,,1735,0,0,,6.03693580406977,18.2167185666667,2.93320044717514
318410,비비씨,코스닥,기타제조,18450,-950,99697951350,2021-01-11,-,18450,1957,6483,0,0,20.04766393,3.5799399875,13.7312766643836,3.22309709485531
065060,지엔코,코스닥,섬유·의류,1015,-35,99478164660,2021-01-11,-,1015,,932,0,0,,0.667783621830509,,0.631802977677999
039830,오로라,코스닥,기타서비스,9230,-210,99341474700,2021-01-11,-,9230,368,9867,200,2.17,26.1141699473684,0.934405327683616,4.77085797115385,0.631660380649268
215380,우정바이오,코스닥,기타서비스,8210,-290,99282922460,2021-01-11,-,8210,28,2555,0,0,293.21,3.7682825588015,503.0657216,3.11495802848297
047770,코데즈컴바인,코스닥,섬유·의류,2620,35,99147617240,2021-01-11,-,2620,181,1099,0,0,14.3022775205882,2.29376148915094,18.7029782961538,2.71663371899441
073570,WI,코스닥,IT H/W,1305,-25,98972307945,2021-01-11,-,1305,20,536,0,0,65.25,2.58097130104712,,4.09100015352697
217480,에스디생명공학,코스닥,화학,4405,-235,98738365730,2021-01-11,-,4405,,4047,0,0,,1.01590112016632,14.586520561194,0.625269915291107
198440,고려시멘트,코스닥,비금속,3070,-75,98178477200,2021-01-11,-,3070,106,2766,15,0.49,28.96,1.13232211312217,34.5163016551724,1.41180923554302
126870,뉴로스,코스닥,기계·장비,3290,130,98164953880,2021-01-11,-,3290,,2748,0,0,,1.83136433910256,67.2218439764706,1.92710176661046
066900,디에이피,코스닥,IT H/W,4315,45,98142530445,2021-01-11,-,4315,54,4423,0,0,79.91,0.984615413170974,6.878632678125,0.366182294140481
072990,에이치시티,코스닥,기타서비스,14150,-550,98025540000,2021-01-11,-,14150,874,7129,30,0.21,15.3883573770492,1.88871187122736,8.30698938053097,1.9803582278481
126600,코프라,코스닥,화학,4630,-220,97765385420,2021-01-11,-,4630,424,5167,70,1.51,10.3935842911111,0.857399254078827,5.22582450391062,0.51143935822854
142210,유니트론텍,코스닥,유통,8080,400,97587355440,2021-01-11,-,8080,301,4023,100,1.24,32.4846949655172,2.05689116593886,19.626169875,0.332177769393512
064850,에프앤가이드,코스닥,기타서비스,8100,-370,97501603500,2021-01-11,-,8100,286,3067,70,0.86,28.32,2.80340524781341,20.4588936170213,4.55719431279621
124560,태웅로직스,코스닥,운송,4990,-40,97488592080,2021-01-11,-,4990,664,2337,50,1,10.6638323,2.4787600503632,11.0078268903226,0.357821705976931
008290,원풍물산,코스닥,섬유·의류,2395,-115,97461361205,2021-01-11,-,2395,,1119,0,0,,2.15962068377193,328.262343933333,2.41369370539216
