종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,PCR,PSR
114450,KPX생명과학,코스닥,제약,22350,-900,3.3525e+11,2020-11-20,-,22350,80,279.38,4024,5.55,0,0,,
200710,에이디테크놀로지,코스닥,IT H/W,25350,0,334626667050,2020-11-20,-,25350,803,31.57,5518,4.59,0,0,,
011040,경동제약,코스닥,제약,10800,450,331570422000,2020-11-20,-,10800,850,12.71,8539,1.26,400,3.7,,
025770,한국정보통신,코스닥,통신방송서비스,8780,-40,328760699380,2020-11-20,-,8780,649,13.53,5319,1.65,0,0,,
166480,코아스템,코스닥,제약,20900,-50,328494496000,2020-11-20,-,20900,,,3671,5.69,0,0,,
065680,우주일렉트로,코스닥,IT H/W,32800,-200,325842416000,2020-11-20,-,32800,1407,23.31,19095,1.72,300,0.91,,
226330,신테카바이오,코스닥,출판·매체복제,24300,400,324696988800,2020-11-20,-,24300,,,3505,6.93,0,0,,
080420,모다이노칩,코스닥,IT H/W,4055,50,323271177210,2020-11-20,-,4055,77,52.66,4320,0.94,0,0,,
053610,프로텍,코스닥,IT H/W,29100,650,3.201e+11,2020-11-20,-,29100,3720,7.82,18797,1.55,400,1.37,,
015750,성우하이텍,코스닥,운송장비·부품,4000,0,3.2e+11,2020-11-20,-,4000,492,8.13,13553,0.3,80,2,,
298540,더네이쳐홀딩스,코스닥,유통,43250,250,314528186000,2020-11-20,-,43250,3167,13.66,12200,3.55,0,0,,
051370,인터플렉스,코스닥,IT H/W,13450,0,313754498400,2020-11-20,-,13450,,,9337,1.44,0,0,,
131390,피앤이솔루션,코스닥,일반전기전자,21150,-250,313419946500,2020-11-20,-,21150,1096,19.3,5497,3.85,0,0,,
080160,모두투어,코스닥,기타서비스,16550,500,3.12795e+11,2020-11-20,-,16550,101,163.86,6567,2.52,120,0.73,,
121800,비덴트,코스닥,IT H/W,7810,-220,311648693620,2020-11-20,-,7810,,,7328,1.07,0,0,,
205470,휴마시스,코스닥,제약,9090,-220,311094478350,2020-11-20,-,9090,,,541,16.8,0,0,,
143160,아이디스,코스닥,IT H/W,28850,0,309167851500,2020-11-20,-,28850,185,155.95,14218,2.03,250,0.87,,
067000,조이시티,코스닥,IT S/W & SVC,20050,0,308397892050,2020-11-20,-,20050,,,2186,9.17,0,0,,
017890,한국알콜,코스닥,화학,14150,550,305721504000,2020-11-20,-,14150,1545,9.16,15175,0.93,100,0.71,,
289080,SV인베스트먼트,코스닥,금융,5740,240,305563160000,2020-11-20,-,5740,,,1006,5.71,30,0.52,,
052710,아모텍,코스닥,IT H/W,31150,-300,303507096900,2020-11-20,-,31150,37,841.89,20412,1.53,0,0,,
018290,브이티지엠피,코스닥,일반전기전자,8880,200,303336546480,2020-11-20,-,8880,103,86.21,1577,5.63,0,0,,
243840,신흥에스이씨,코스닥,IT H/W,43550,-350,303305455700,2020-11-20,-,43550,2446,17.8,15448,2.82,280,0.64,,
143240,사람인에이치알,코스닥,IT S/W & SVC,26000,200,303140838000,2020-11-20,-,26000,2314,11.24,9543,2.72,580,2.23,,
082800,비보존 헬스케어,코스닥,IT H/W,2155,155,303103105415,2020-11-20,-,2155,,,905,2.38,0,0,,
033500,동성화인텍,코스닥,화학,11100,300,301960859100,2020-11-20,-,11100,634,17.51,3517,3.16,220,1.98,,
038290,마크로젠,코스닥,기타서비스,28400,400,301938973600,2020-11-20,-,28400,,,10686,2.66,0,0,,
237880,클리오,코스닥,화학,17600,700,301841548800,2020-11-20,-,17600,177,99.44,8563,2.06,220,1.25,,
304840,피플바이오,코스닥,제약,54100,-3700,297791827000,2020-11-20,-,54100,,,542,99.82,0,0,,
016250,이테크건설,코스닥,건설,106100,0,2.9708e+11,2020-11-20,-,106100,7394,14.35,106067,1,1500,1.41,,
047310,파워로직스,코스닥,IT H/W,8610,-20,296364655020,2020-11-20,-,8610,1611,5.34,6981,1.23,50,0.58,,
138610,나이벡,코스닥,제약,29900,-100,296099072100,2020-11-20,-,29900,,,2767,10.81,0,0,,
297090,씨에스베어링,코스닥,기계·장비,30850,-650,295555340000,2020-11-20,-,30850,750,41.13,4781,6.45,0,0,,
228670,레이,코스닥,의료·정밀기기,44250,1900,294407064750,2020-11-20,-,44250,1915,23.11,8647,5.12,0,0,,
044490,태웅,코스닥,금속,14700,0,294108500700,2020-11-20,-,14700,,,28401,0.52,0,0,,
100120,뷰웍스,코스닥,의료·정밀기기,29200,150,292054458000,2020-11-20,-,29200,2457,11.88,16139,1.81,400,1.37,,
115180,큐리언트,코스닥,기타서비스,33050,50,291950116450,2020-11-20,-,33050,,,1786,18.51,0,0,,
047920,에이치엘비제약,코스닥,기타서비스,14350,150,290945561200,2020-11-20,-,14350,34,422.06,1293,11.1,0,0,,
052420,오성첨단소재,코스닥,IT H/W,4490,320,290362072370,2020-11-20,-,4490,236,19.03,2813,1.6,0,0,,
220630,해마로푸드서비스,코스닥,유통,2850,10,290179963350,2020-11-20,-,2850,148,19.26,861,3.31,50,1.75,,
234340,세틀뱅크,코스닥,IT S/W & SVC,31300,850,290057100000,2020-11-20,-,31300,1466,21.35,11939,2.62,380,1.21,,
317330,덕산테코피아,코스닥,IT H/W,15750,50,289444491000,2020-11-20,-,15750,696,22.63,7900,1.99,0,0,,
348210,넥스틴,코스닥,IT H/W,92000,7800,288986720000,2020-11-20,-,92000,,,540,170.37,0,0,,
060570,드림어스컴퍼니,코스닥,IT S/W & SVC,5080,105,288848022760,2020-11-20,-,5080,,,2074,2.45,0,0,,
092130,이크레더블,코스닥,기타서비스,23950,350,288444220000,2020-11-20,-,23950,1134,21.12,4460,5.37,740,3.09,,
285490,노바텍,코스닥,기타 제조,57200,3700,286934533600,2020-11-20,-,57200,1096,52.19,5675,10.08,242,0.42,,
040910,아이씨디,코스닥,IT H/W,15850,200,284480967100,2020-11-20,-,15850,701,22.61,8394,1.89,150,0.95,,
244460,올리패스,코스닥,제약,17750,-50,283586691250,2020-11-20,-,17750,,,1214,14.62,0,0,,
047820,초록뱀,코스닥,오락·문화,2240,110,283519918080,2020-11-20,-,2240,99,22.63,874,2.56,0,0,,
048870,시너지이노베이션,코스닥,의료·정밀기기,3900,30,280914410400,2020-11-20,-,3900,54,72.22,1153,3.38,0,0,,
144960,뉴파워프라즈마,코스닥,기계·장비,6750,-20,280473873750,2020-11-20,-,6750,135,50,3269,2.06,0,0,,
136480,하림,코스닥,음식료·담배,2635,-15,279862564770,2020-11-20,-,2635,,,2924,0.9,0,0,,
035890,서희건설,코스닥,건설,1345,5,278524197860,2020-11-20,-,1345,331,4.06,1826,0.74,30,2.23,,
217270,넵튠,코스닥,출판·매체복제,11900,-100,278305847400,2020-11-20,-,11900,,,2945,4.04,0,0,,
023900,풍국주정,코스닥,음식료·담배,22050,550,2.7783e+11,2020-11-20,-,22050,618,35.68,10607,2.08,160,0.73,,
208340,파멥신,코스닥,제약,19500,-100,277573725000,2020-11-20,-,19500,,,4904,3.98,0,0,,
033310,엠투엔,코스닥,금속,12500,250,277372737500,2020-11-20,-,12500,200,62.5,2544,4.91,0,0,,
036630,세종텔레콤,코스닥,통신방송서비스,462,71,277350670212,2020-11-20,-,462,4,115.5,557,0.83,0,0,,
010170,대한광통신,코스닥,일반전기전자,3755,75,276899801875,2020-11-20,-,3755,,,2433,1.54,0,0,,
089600,나스미디어,코스닥,기타서비스,31550,550,276210501050,2020-11-20,-,31550,2362,13.36,16165,1.95,660,2.09,,
067080,대화제약,코스닥,제약,14850,200,275755278150,2020-11-20,-,14850,600,24.75,4354,3.41,150,1.01,,
061040,알에프텍,코스닥,IT H/W,10650,450,275107519800,2020-11-20,-,10650,,,6140,1.73,0,0,,
120240,대정화금,코스닥,화학,38400,-850,273999014400,2020-11-20,-,38400,855,44.91,17078,2.25,300,0.78,,
095340,ISC,코스닥,IT H/W,19300,600,272950404400,2020-11-20,-,19300,311,62.06,12011,1.61,50,0.26,,
058400,KNN,코스닥,통신방송서비스,2055,-50,272143074600,2020-11-20,-,2055,61,33.69,1479,1.39,20,0.97,,
256940,케이피에스,코스닥,IT H/W,17650,-150,270743728200,2020-11-20,-,17650,,,2357,7.49,0,0,,
084650,랩지노믹스,코스닥,기타서비스,23600,200,269815448800,2020-11-20,-,23600,93,253.76,2922,8.08,0,0,,
241820,피씨엘,코스닥,제약,26750,-200,269096894750,2020-11-20,-,26750,,,611,43.78,0,0,,
101160,월덱스,코스닥,IT H/W,16250,-400,268303636250,2020-11-20,-,16250,1180,13.77,5433,2.99,50,0.31,,
036800,나이스정보통신,코스닥,통신방송서비스,26800,-150,2.68e+11,2020-11-20,-,26800,3212,8.34,23005,1.16,460,1.72,,
121440,골프존뉴딘홀딩스,코스닥,유통,6240,140,267301744320,2020-11-20,-,6240,,,10475,0.6,117,1.88,,
110790,크리스에프앤씨,코스닥,섬유·의류,22750,-300,266527170000,2020-11-20,-,22750,2140,10.63,18523,1.23,400,1.76,,
161580,필옵틱스,코스닥,IT H/W,13300,100,265823136600,2020-11-20,-,13300,,,3174,4.19,0,0,,
118990,모트렉스,코스닥,운송장비·부품,6810,50,265597075590,2020-11-20,-,6810,,,3099,2.2,0,0,,
089010,켐트로닉스,코스닥,화학,17850,0,265218102450,2020-11-20,-,17850,1235,14.45,6618,2.7,300,1.68,,
207760,미스터블루,코스닥,IT S/W & SVC,10700,150,264788994500,2020-11-20,-,10700,495,21.62,1750,6.11,25,0.23,,
066590,우수AMS,코스닥,운송장비·부품,9080,540,263692861120,2020-11-20,-,9080,11,825.45,2442,3.72,0,0,,
052020,에스티큐브,코스닥,IT H/W,8630,290,262222627670,2020-11-20,-,8630,,,1029,8.39,0,0,,
251370,와이엠티,코스닥,화학,17400,500,260216617200,2020-11-20,-,17400,900,19.33,5222,3.33,0,0,,
012790,신일제약,코스닥,제약,23800,1000,259467600000,2020-11-20,-,23800,691,34.44,9296,2.56,150,0.63,,
153710,옵티팜,코스닥,제약,17850,200,258279825300,2020-11-20,-,17850,,,2477,7.21,0,0,,
090850,이지웰,코스닥,기타서비스,10850,-150,257648016850,2020-11-20,-,10850,243,44.65,1650,6.58,90,0.83,,
123860,아나패스,코스닥,IT H/W,24750,-1350,257462444250,2020-11-20,-,24750,,,5451,4.54,100,0.4,,
067310,하나마이크론,코스닥,IT H/W,8380,-80,256811326340,2020-11-20,-,8380,,,5238,1.6,50,0.6,,
083310,엘오티베큠,코스닥,IT H/W,17500,0,255118237500,2020-11-20,-,17500,143,122.38,9277,1.89,0,0,,
045660,에이텍,코스닥,IT H/W,30850,100,2.54821e+11,2020-11-20,-,30850,789,39.1,9141,3.37,100,0.32,,
058110,멕아이씨에스,코스닥,의료·정밀기기,36400,950,254409246000,2020-11-20,-,36400,,,754,48.28,0,0,,
053300,한국정보인증,코스닥,IT S/W & SVC,8150,-70,253994750000,2020-11-20,-,8150,229,35.59,2735,2.98,100,1.23,,
082850,우리바이오,코스닥,일반전기전자,5640,-450,253336831920,2020-11-20,-,5640,107,52.71,2078,2.71,0,0,,
119610,인터로조,코스닥,의료·정밀기기,21650,100,252805707700,2020-11-20,-,21650,1536,14.1,11278,1.92,300,1.39,,
348350,위드텍,코스닥,의료·정밀기기,49600,-900,252553280000,2020-11-20,-,49600,2969,16.71,12730,3.9,0,0,,
053280,예스24,코스닥,IT S/W & SVC,14650,450,2.5198e+11,2020-11-20,-,14650,,,3715,3.94,200,1.37,,
234690,녹십자웰빙,코스닥,제약,14150,150,251194705400,2020-11-20,-,14150,400,35.38,4685,3.02,80,0.57,,
061250,화일약품,코스닥,제약,13000,300,251056637000,2020-11-20,-,13000,235,55.32,6906,1.88,125,0.96,,
040350,큐로컴,코스닥,IT S/W & SVC,2195,45,249698899995,2020-11-20,-,2195,,,430,5.1,0,0,,
115960,연우,코스닥,화학,20050,700,248579900000,2020-11-20,-,20050,1355,14.8,16906,1.19,160,0.8,,
148150,세경하이테크,코스닥,일반전기전자,21350,50,248556700000,2020-11-20,-,21350,1991,10.72,11869,1.8,250,1.17,,
087010,펩트론,코스닥,제약,16200,-200,248289300000,2020-11-20,-,16200,,,1743,9.29,0,0,,
039860,나노엔텍,코스닥,의료·정밀기기,9240,-200,247598061480,2020-11-20,-,9240,219,42.19,1546,5.98,0,0,,
200670,휴메딕스,코스닥,제약,24800,400,247285611200,2020-11-20,-,24800,1094,22.67,11243,2.21,500,2.02,,
225570,넷게임즈,코스닥,IT S/W & SVC,8570,-40,247148790240,2020-11-20,-,8570,,,1323,6.48,0,0,,
126340,비나텍,코스닥,IT H/W,50400,200,245513520000,2020-11-20,-,50400,1077,46.8,4429,11.38,0,0,,
032300,한국파마,코스닥,제약,22500,-400,245400772500,2020-11-20,-,22500,629,35.77,3028,7.43,50,0.22,,
101360,이엔드디,코스닥,화학,24300,650,244664404200,2020-11-20,-,24300,1047,23.21,1572,15.46,0,0,,
111710,남화산업,코스닥,오락·문화,11850,0,243967800000,2020-11-20,-,11850,150,79,6556,1.81,50,0.42,,
086820,바이오솔루션,코스닥,제약,30100,850,243551922600,2020-11-20,-,30100,,,5985,5.03,0,0,,
039440,에스티아이,코스닥,IT H/W,15350,-50,242990500000,2020-11-20,-,15350,1529,10.04,10548,1.46,250,1.63,,
036890,진성티이씨,코스닥,기계·장비,10800,300,242808494400,2020-11-20,-,10800,1102,9.8,6213,1.74,200,1.85,,
045100,한양이엔지,코스닥,기타서비스,13450,-350,2.421e+11,2020-11-20,-,13450,1695,7.94,18191,0.74,450,3.35,,
262260,에이프로,코스닥,일반전기전자,35100,0,241509972600,2020-11-20,-,35100,1543,22.75,3866,9.08,0,0,,
041830,인바디,코스닥,의료·정밀기기,17500,250,239466185000,2020-11-20,-,17500,1532,11.42,10209,1.71,140,0.8,,
100700,세운메디칼,코스닥,제약,5460,130,2.39148e+11,2020-11-20,-,5460,219,24.93,2174,2.51,50,0.92,,
079370,제우스,코스닥,기계·장비,22900,150,237793600000,2020-11-20,-,22900,1359,16.85,21560,1.06,200,0.87,,
031330,에스에이엠티,코스닥,유통,2375,10,237488284125,2020-11-20,-,2375,380,6.25,2383,1,140,5.89,,
067290,JW신약,코스닥,제약,5660,60,235836159560,2020-11-20,-,5660,35,161.71,1587,3.57,60,1.06,,
035810,이지홀딩스,코스닥,음식료·담배,4230,55,235359835290,2020-11-20,-,4230,39,108.46,7110,0.59,50,1.18,,
092730,네오팜,코스닥,화학,28650,0,235140892650,2020-11-20,-,28650,2570,11.15,12878,2.22,750,2.62,,
288330,브릿지바이오테라퓨틱스,코스닥,제약,12250,200,234724381500,2020-11-20,-,12250,142,86.27,4021,3.05,0,0,,
189300,인텔리안테크,코스닥,일반전기전자,30950,450,234023411100,2020-11-20,-,30950,1119,27.66,11271,2.75,100,0.32,,
187420,제노포커스,코스닥,제약,10400,760,232951784000,2020-11-20,-,10400,,,2358,4.41,0,0,,
043610,지니뮤직,코스닥,IT S/W & SVC,4005,-5,232752329190,2020-11-20,-,4005,126,31.79,2627,1.52,0,0,,
331920,셀레믹스,코스닥,제약,29200,200,232027521600,2020-11-20,-,29200,,,800,36.5,0,0,,
067170,오텍,코스닥,운송장비·부품,15050,50,231643655250,2020-11-20,-,15050,719,20.93,9288,1.62,130,0.86,,
337930,브랜드엑스코퍼레이션,코스닥,IT S/W & SVC,12150,450,231615061200,2020-11-20,-,12150,537,22.63,852,14.26,0,0,,
095190,이엠코리아,코스닥,기계·장비,5820,40,231573306960,2020-11-20,-,5820,,,2076,2.8,0,0,,
123040,엠에스오토텍,코스닥,운송장비·부품,6660,80,230369120280,2020-11-20,-,6660,552,12.07,4849,1.37,75,1.13,,
239610,에이치엘사이언스,코스닥,음식료·담배,44700,1000,229854015600,2020-11-20,-,44700,3902,11.46,15793,2.83,400,0.89,,
045970,코아시아,코스닥,IT H/W,8730,80,229728867480,2020-11-20,-,8730,303,28.81,4597,1.9,60,0.69,,
065530,전파기지국,코스닥,통신방송서비스,4345,105,229676700000,2020-11-20,-,4345,45,96.56,1322,3.29,50,1.15,,
086040,바이오톡스텍,코스닥,기타서비스,15700,-350,229614431100,2020-11-20,-,15700,,,2070,7.58,0,0,,
060280,큐렉소,코스닥,유통,6840,80,228476937240,2020-11-20,-,6840,,,1318,5.19,0,0,,
036200,유니셈,코스닥,IT H/W,7450,-30,228448461350,2020-11-20,-,7450,749,9.95,4198,1.77,50,0.67,,
191420,테고사이언스,코스닥,제약,27900,-100,225589188600,2020-11-20,-,27900,106,263.21,5914,4.72,0,0,,
027050,코리아나,코스닥,화학,5630,180,2.252e+11,2020-11-20,-,5630,19,296.32,1953,2.88,0,0,,
006620,동구바이오제약,코스닥,제약,23250,450,2.23293e+11,2020-11-20,-,23250,1585,14.67,8918,2.61,100,0.43,,
300120,라온피플,코스닥,IT H/W,21550,100,222578226800,2020-11-20,-,21550,989,21.79,6090,3.54,150,0.7,,
291650,압타머사이언스,코스닥,기타서비스,26250,-350,222235807500,2020-11-20,-,26250,,,924,28.41,0,0,,
054950,제이브이엠,코스닥,기계·장비,35100,-1700,222214870800,2020-11-20,-,35100,993,35.35,19525,1.8,400,1.14,,
067900,와이엔텍,코스닥,기타서비스,12200,50,222035839800,2020-11-20,-,12200,1012,12.06,7405,1.65,0,0,,
290690,소룩스,코스닥,일반전기전자,27150,-600,221494044000,2020-11-20,-,27150,935,29.04,3274,8.29,50,0.18,,
264450,유비쿼스,코스닥,IT H/W,43000,5800,220330065000,2020-11-20,-,43000,2175,19.77,17207,2.5,450,1.05,,
340570,티앤엘,코스닥,제약,54000,-18000,2.19456e+11,2020-11-20,-,54000,2277,23.72,10385,5.2,400,0.74,,
225530,보광산업,코스닥,비금속,6020,-120,218759136540,2020-11-20,-,6020,175,34.4,1889,3.19,50,0.83,,
074430,아미노로직스,코스닥,유통,2485,-160,218249707340,2020-11-20,-,2485,,,590,4.21,0,0,,
086890,이수앱지스,코스닥,제약,7660,260,216507111760,2020-11-20,-,7660,,,2073,3.7,0,0,,
156100,엘앤케이바이오,코스닥,의료·정밀기기,16700,350,215394913300,2020-11-20,-,16700,,,2343,7.13,0,0,,
051500,CJ프레시웨이,코스닥,유통,18100,100,214875706600,2020-11-20,-,18100,434,41.71,16967,1.07,250,1.38,,
256840,한국비엔씨,코스닥,제약,4205,25,214707501840,2020-11-20,-,4205,,,558,7.54,0,0,,
208640,썸에이지,코스닥,출판·매체복제,1585,145,213908783455,2020-11-20,-,1585,,,205,7.73,0,0,,
148140,비디아이,코스닥,기계·장비,12400,100,213379076000,2020-11-20,-,12400,,,2592,4.78,0,0,,
290670,대보마그네틱,코스닥,기계·장비,31050,-400,213258106800,2020-11-20,-,31050,593,52.36,5448,5.7,0,0,,
127120,디엔에이링크,코스닥,기타서비스,15350,500,213037922200,2020-11-20,-,15350,,,815,18.83,0,0,,
068790,DMS,코스닥,기계·장비,9210,-20,212405505270,2020-11-20,-,9210,768,11.99,7205,1.28,75,0.81,,
203650,드림시큐리티,코스닥,출판·매체복제,4180,-50,211532051720,2020-11-20,-,4180,69,60.58,1271,3.29,0,0,,
065450,빅텍,코스닥,의료·정밀기기,7360,30,210884608000,2020-11-20,-,7360,77,95.58,1520,4.84,0,0,,
063080,게임빌,코스닥,IT S/W & SVC,31850,100,210056865200,2020-11-20,-,31850,2110,15.09,38098,0.84,0,0,,
033160,엠케이전자,코스닥,IT H/W,9610,70,209571891290,2020-11-20,-,9610,336,28.6,13992,0.69,40,0.42,,
136540,윈스,코스닥,IT S/W & SVC,17100,350,208586877300,2020-11-20,-,17100,1323,12.93,9299,1.84,350,2.05,,
018120,진로발효,코스닥,음식료·담배,31300,200,207241056000,2020-11-20,-,31300,1961,15.96,11835,2.64,1350,4.31,,
099220,SDN,코스닥,유통,4295,-15,206927576630,2020-11-20,-,4295,93,46.18,1642,2.62,0,0,,
270870,뉴트리,코스닥,음식료·담배,22800,450,206858107200,2020-11-20,-,22800,1056,21.59,6336,3.6,150,0.66,,
063570,한국전자금융,코스닥,금융,6050,-90,206593754400,2020-11-20,-,6050,150,40.33,4581,1.32,110,1.82,,
085370,루트로닉,코스닥,의료·정밀기기,8050,0,206398321150,2020-11-20,-,8050,,,4417,1.82,0,0,,
200780,비씨월드제약,코스닥,제약,23150,1700,205858689600,2020-11-20,-,23150,722,32.06,11025,2.1,100,0.43,,
019210,와이지-원,코스닥,금속,6720,280,205456063680,2020-11-20,-,6720,41,163.9,10380,0.65,120,1.79,,
014620,성광벤드,코스닥,금속,7180,-50,2.05348e+11,2020-11-20,-,7180,221,32.49,15359,0.47,100,1.39,,
054780,키이스트,코스닥,오락·문화,12000,400,204856392000,2020-11-20,-,12000,,,2555,4.7,0,0,,
104480,티케이케미칼,코스닥,화학,2250,10,204514726500,2020-11-20,-,2250,110,20.45,2989,0.75,0,0,,
187870,디바이스이엔지,코스닥,IT H/W,29050,2200,204413491450,2020-11-20,-,29050,698,41.62,9062,3.21,0,0,,
236200,슈프리마,코스닥,일반전기전자,28400,450,204288953200,2020-11-20,-,28400,3650,7.78,18961,1.5,0,0,,
067280,멀티캠퍼스,코스닥,IT S/W & SVC,34400,250,203881197600,2020-11-20,-,34400,3162,10.88,18503,1.86,600,1.74,,
032850,비트컴퓨터,코스닥,IT S/W & SVC,12250,-550,203635339250,2020-11-20,-,12250,431,28.42,2950,4.15,61,0.5,,
032820,우리기술,코스닥,일반전기전자,1615,40,203548296655,2020-11-20,-,1615,,,339,4.76,0,0,,
123420,선데이토즈,코스닥,IT S/W & SVC,21050,50,201445174100,2020-11-20,-,21050,318,66.19,14294,1.47,0,0,,
214260,라파스,코스닥,화학,23900,1100,201152342400,2020-11-20,-,23900,18,1327.78,5733,4.17,0,0,,
179900,유티아이,코스닥,IT H/W,12400,250,200965498000,2020-11-20,-,12400,317,39.12,3900,3.18,100,0.81,,
288620,에스퓨얼셀,코스닥,일반전기전자,34800,550,199902196800,2020-11-20,-,34800,263,132.32,5422,6.42,50,0.14,,
214180,민앤지,코스닥,IT S/W & SVC,16150,300,199653987400,2020-11-20,-,16150,1380,11.7,9384,1.72,230,1.42,,
099320,쎄트렉아이,코스닥,IT H/W,27300,400,198429695100,2020-11-20,-,27300,992,27.52,8775,3.11,210,0.77,,
005160,동국산업,코스닥,금속,3655,20,198263581710,2020-11-20,-,3655,263,13.9,7054,0.52,130,3.56,,
053980,오상자이엘,코스닥,IT S/W & SVC,11150,-150,197888884300,2020-11-20,-,11150,,,2131,5.23,0,0,,
057030,YBM넷,코스닥,기타서비스,12100,100,197383633700,2020-11-20,-,12100,110,110,2583,4.68,0,0,,
050110,캠시스,코스닥,IT H/W,2865,10,196997583360,2020-11-20,-,2865,31,92.42,1566,1.83,0,0,,
126880,제이엔케이히터,코스닥,기계·장비,8460,100,196313479380,2020-11-20,-,8460,357,23.7,4014,2.11,0,0,,
201490,미투온,코스닥,IT S/W & SVC,6280,220,196298795600,2020-11-20,-,6280,356,17.64,2252,2.79,0,0,,
301300,바이브컴퍼니,코스닥,IT S/W & SVC,36350,-1000,196078079500,2020-11-20,-,36350,,,3156,11.52,0,0,,
034810,해성산업,코스닥,기타서비스,10800,-100,195684930000,2020-11-20,-,10800,238,45.38,14265,0.76,175,1.62,,
057680,티사이언티픽,코스닥,IT S/W & SVC,4630,130,195599285580,2020-11-20,-,4630,54,85.74,890,5.2,0,0,,
037460,삼지전자,코스닥,IT H/W,11950,100,195006337900,2020-11-20,-,11950,892,13.4,12357,0.97,140,1.17,,
155650,와이엠씨,코스닥,IT H/W,9760,-10,194949734080,2020-11-20,-,9760,,,4046,2.41,0,0,,
282880,코윈테크,코스닥,기계·장비,21000,250,194281332000,2020-11-20,-,21000,2168,9.69,11200,1.88,470,2.24,,
214610,미코바이오메드,코스닥,의료·정밀기기,11150,0,193258724150,2020-11-20,-,11150,,,79,141.14,0,0,,
051160,지어소프트,코스닥,IT S/W & SVC,13250,0,193112853750,2020-11-20,-,13250,,,572,23.16,0,0,,
102120,어보브반도체,코스닥,IT H/W,11050,100,192929165650,2020-11-20,-,11050,815,13.56,5175,2.14,200,1.81,,
009520,포스코엠텍,코스닥,금속,4620,10,192389287860,2020-11-20,-,4620,254,18.19,2160,2.14,80,1.73,,
042370,비츠로테크,코스닥,금융,8590,340,192019769070,2020-11-20,-,8590,746,11.51,6932,1.24,50,0.58,,
126700,하이비젼시스템,코스닥,의료·정밀기기,12850,-50,192006139200,2020-11-20,-,12850,607,21.17,8297,1.55,50,0.39,,
038460,바이오스마트,코스닥,IT H/W,9520,220,191235856000,2020-11-20,-,9520,1108,8.59,5269,1.81,63,0.66,,
054670,대한뉴팜,코스닥,제약,13250,500,190202690000,2020-11-20,-,13250,1085,12.21,4254,3.11,0,0,,
217330,싸이토젠,코스닥,기타서비스,33750,50,190142910000,2020-11-20,-,33750,,,3181,10.61,0,0,,
065950,웰크론,코스닥,섬유·의류,6710,200,189432036420,2020-11-20,-,6710,,,2182,3.08,0,0,,
033540,파라텍,코스닥,기계·장비,11150,0,189368143500,2020-11-20,-,11150,,,3139,3.55,0,0,,
109610,에스와이,코스닥,금속,4340,105,189128823800,2020-11-20,-,4340,,,3489,1.24,0,0,,
036030,KTH,코스닥,유통,5290,150,188932466380,2020-11-20,-,5290,40,132.25,5741,0.92,0,0,,
045520,크린앤사이언스,코스닥,기계·장비,28950,50,1.88175e+11,2020-11-20,-,28950,1314,22.03,6496,4.46,300,1.04,,
322510,제이엘케이,코스닥,IT S/W & SVC,12450,550,187926388050,2020-11-20,-,12450,,,2432,5.12,0,0,,
302430,이노메트리,코스닥,기계·장비,19450,150,187696701200,2020-11-20,-,19450,480,40.52,5433,3.58,400,2.06,,
053080,원방테크,코스닥,기계·장비,43650,200,187439341950,2020-11-20,-,43650,3571,12.22,25476,1.71,0,0,,
090710,휴림로봇,코스닥,기계·장비,2255,20,187275819720,2020-11-20,-,2255,,,346,6.52,0,0,,
068930,디지털대성,코스닥,기타서비스,8190,-10,186023343870,2020-11-20,-,8190,762,10.75,3693,2.22,300,3.66,,
263690,디알젬,코스닥,의료·정밀기기,16400,200,185740004000,2020-11-20,-,16400,485,33.81,2872,5.71,50,0.3,,
023910,대한약품,코스닥,제약,30950,-150,1.857e+11,2020-11-20,-,30950,4694,6.59,27796,1.11,400,1.29,,
104460,디와이피엔에프,코스닥,기계·장비,17300,50,185345712500,2020-11-20,-,17300,2212,7.82,6402,2.7,350,2.02,,
220100,퓨쳐켐,코스닥,제약,15350,750,185324479600,2020-11-20,-,15350,,,1421,10.8,0,0,,
228850,레이언스,코스닥,의료·정밀기기,11150,100,184989806100,2020-11-20,-,11150,933,11.95,11711,0.95,300,2.69,,
239340,줌인터넷,코스닥,IT S/W & SVC,6850,1330,184140754700,2020-11-20,-,6850,,,980,6.99,0,0,,
037070,파세코,코스닥,일반전기전자,13100,100,1.834e+11,2020-11-20,-,13100,618,21.2,5415,2.42,250,1.91,,
125210,아모그린텍,코스닥,IT H/W,11100,0,183114369000,2020-11-20,-,11100,109,101.83,2317,4.79,0,0,,
091120,이엠텍,코스닥,IT H/W,11400,-200,183094670400,2020-11-20,-,11400,24,475,11185,1.02,0,0,,
330350,위더스제약,코스닥,제약,20800,100,182882232000,2020-11-20,-,20800,1118,18.6,6765,3.07,0,0,,
072020,중앙백신,코스닥,제약,18350,400,1.82766e+11,2020-11-20,-,18350,186,98.66,8671,2.12,50,0.27,,
302550,리메드,코스닥,의료·정밀기기,30000,-100,182667480000,2020-11-20,-,30000,832,36.06,4229,7.09,0,0,,
217730,강스템바이오텍,코스닥,제약,7350,160,182549495100,2020-11-20,-,7350,,,2936,2.5,0,0,,
086980,쇼박스,코스닥,오락·문화,2915,45,1.82479e+11,2020-11-20,-,2915,52,56.06,2247,1.3,50,1.72,,
